Date,Close,Open,High,Low,% Change,% Change Predict
7/18/2017,"1,242.46","1,233.84","1,245.06","1,233.01",0.65%,-0.13%
7/19/2017,"1,240.87","1,242.58","1,244.48","1,236.05",-0.13%,0.31%
7/20/2017,"1,244.74","1,241.03","1,247.98","1,235.24",0.31%,0.82%
7/21/2017,"1,254.90","1,244.16","1,256.30","1,243.35",0.82%,0.03%
7/24/2017,"1,255.24","1,255.66","1,259.18","1,251.78",0.03%,-0.49%
7/25/2017,"1,249.05","1,254.77","1,258.18","1,249.01",-0.49%,0.96%
7/26/2017,"1,261.10","1,250.00","1,263.92","1,243.91",0.96%,-0.17%
7/27/2017,"1,259.00","1,260.50","1,265.49","1,254.52",-0.17%,0.81%
7/28/2017,"1,269.25","1,259.36","1,271.34","1,257.45",0.81%,0.02%
7/31/2017,"1,269.55","1,270.16","1,271.48","1,265.93",0.02%,-0.04%
8/1/2017,"1,269.05","1,268.80","1,274.47","1,264.05",-0.04%,-0.19%
8/2/2017,"1,266.70","1,268.80","1,273.34","1,263.18",-0.19%,0.15%
8/3/2017,"1,268.65","1,266.46","1,271.37","1,258.70",0.15%,-0.79%
8/4/2017,"1,258.60","1,269.01","1,270.94","1,254.75",-0.79%,-0.07%
8/7/2017,"1,257.69","1,259.03","1,260.38","1,255.68",-0.07%,0.23%
8/8/2017,"1,260.64","1,257.61","1,265.70","1,251.41",0.23%,1.34%
8/9/2017,"1,277.55","1,261.41","1,279.06","1,260.96",1.34%,0.73%
8/10/2017,"1,286.90","1,277.56","1,288.63","1,274.85",0.73%,0.18%
8/11/2017,"1,289.21","1,286.45","1,292.26","1,281.55",0.18%,-0.56%
8/14/2017,"1,281.95","1,289.09","1,289.82","1,278.12",-0.56%,-0.77%
8/15/2017,"1,272.13","1,282.36","1,282.77","1,267.98",-0.77%,0.86%
8/16/2017,"1,283.10","1,271.87","1,284.29","1,268.19",0.86%,0.38%
8/17/2017,"1,288.01","1,283.61","1,290.47","1,282.20",0.38%,-0.27%
8/18/2017,"1,284.50","1,288.20","1,301.20","1,283.64",-0.27%,0.52%
8/21/2017,"1,291.22","1,283.60","1,293.58","1,280.60",0.52%,-0.50%
8/22/2017,"1,284.72","1,291.18","1,292.69","1,282.11",-0.50%,0.46%
8/23/2017,"1,290.62","1,285.56","1,292.03","1,283.09",0.46%,-0.33%
8/24/2017,"1,286.33","1,289.98","1,291.30","1,284.55",-0.33%,0.37%
8/25/2017,"1,291.15","1,285.91","1,294.14","1,278.66",0.37%,1.50%
8/28/2017,"1,310.49","1,292.76","1,312.99","1,292.49",1.50%,-0.08%
8/29/2017,"1,309.50","1,317.75","1,326.14","1,304.93",-0.08%,-0.06%
8/30/2017,"1,308.76","1,309.26","1,313.87","1,305.26",-0.06%,1.02%
8/31/2017,"1,322.07","1,308.80","1,324.11","1,300.82",1.02%,0.22%
9/1/2017,"1,324.97","1,321.80","1,329.20","1,316.65",0.22%,0.73%
9/4/2017,"1,334.67","1,334.38","1,339.85","1,331.92",0.73%,0.35%
9/5/2017,"1,339.33","1,335.07","1,345.18","1,327.96",0.35%,-0.39%
9/6/2017,"1,334.14","1,339.55","1,342.84","1,331.66",-0.39%,1.13%
9/7/2017,"1,349.20","1,334.27","1,350.27","1,332.60",1.13%,-0.18%
9/8/2017,"1,346.71","1,348.83","1,357.94","1,343.00",-0.18%,-1.44%
9/11/2017,"1,327.32","1,337.45","1,340.36","1,326.36",-1.44%,0.35%
9/12/2017,"1,331.94","1,327.86","1,332.43","1,322.55",0.35%,-0.65%
9/13/2017,"1,323.25","1,331.95","1,335.05","1,320.91",-0.65%,0.50%
9/14/2017,"1,329.83","1,323.56","1,330.69","1,316.11",0.50%,-0.77%
9/15/2017,"1,319.62","1,329.83","1,334.76","1,319.62",-0.77%,-0.91%
9/18/2017,"1,307.57","1,320.50","1,320.50","1,305.03",-0.91%,0.28%
9/19/2017,"1,311.28","1,307.30","1,311.78","1,304.98",0.28%,-0.77%
9/20/2017,"1,301.15","1,310.94","1,316.25","1,295.96",-0.77%,-0.75%
9/21/2017,"1,291.39","1,301.02","1,302.07","1,287.99",-0.75%,0.46%
9/22/2017,"1,297.38","1,291.30","1,299.14","1,291.30",0.46%,1.02%
9/25/2017,"1,310.55","1,297.67","1,311.90","1,290.63",1.02%,-1.27%
9/26/2017,"1,293.89","1,309.90","1,313.92","1,293.04",-1.27%,-0.99%
9/27/2017,"1,281.12","1,293.61","1,296.54","1,281.12",-0.99%,0.48%
9/28/2017,"1,287.30","1,281.11","1,289.00","1,277.64",0.48%,-0.61%
9/29/2017,"1,279.45","1,286.91","1,290.47","1,278.24",-0.61%,-0.65%
10/2/2017,"1,271.12","1,279.50","1,279.61","1,270.45",-0.65%,0.05%
10/3/2017,"1,271.75","1,270.71","1,274.71","1,267.91",0.05%,0.23%
10/4/2017,"1,274.69","1,271.64","1,282.42","1,270.85",0.23%,-0.52%
10/5/2017,"1,268.05","1,275.16","1,279.42","1,266.90",-0.52%,0.63%
10/6/2017,"1,276.03","1,269.09","1,277.18","1,260.89",0.63%,0.63%
10/9/2017,"1,284.10","1,275.45","1,285.50","1,275.21",0.63%,0.29%
10/10/2017,"1,287.85","1,284.35","1,294.63","1,282.29",0.29%,0.31%
10/11/2017,"1,291.80","1,287.91","1,293.56","1,284.12",0.31%,0.14%
10/12/2017,"1,293.60","1,292.01","1,297.60","1,289.47",0.14%,0.87%
10/13/2017,"1,304.88","1,293.73","1,304.88","1,291.04",0.87%,-0.78%
10/16/2017,"1,294.74","1,303.88","1,306.80","1,291.01",-0.78%,-0.74%
10/17/2017,"1,285.19","1,295.32","1,296.66","1,281.69",-0.74%,-0.31%
10/18/2017,"1,281.17","1,285.18","1,289.08","1,277.13",-0.31%,0.67%
10/19/2017,"1,289.79","1,281.25","1,290.69","1,276.61",0.67%,-0.70%
10/20/2017,"1,280.72","1,289.57","1,291.47","1,277.88",-0.70%,0.11%
10/23/2017,"1,282.07","1,277.45","1,283.66","1,272.24",0.11%,-0.42%
10/24/2017,"1,276.72","1,282.01","1,284.06","1,273.43",-0.42%,0.05%
10/25/2017,"1,277.41","1,276.85","1,280.39","1,271.03",0.05%,-0.81%
10/26/2017,"1,267.11","1,277.56","1,282.80","1,265.69",-0.81%,0.49%
10/27/2017,"1,273.35","1,268.07","1,274.80","1,264.10",0.49%,0.23%
10/30/2017,"1,276.24","1,273.59","1,279.29","1,268.80",0.23%,-0.37%
10/31/2017,"1,271.58","1,276.29","1,278.36","1,268.01",-0.37%,0.22%
11/1/2017,"1,274.39","1,270.88","1,281.25","1,267.98",0.22%,0.13%
11/2/2017,"1,275.99","1,274.91","1,284.49","1,273.64",0.13%,-0.48%
11/3/2017,"1,269.85","1,276.80","1,279.74","1,265.55",-0.48%,0.92%
11/6/2017,"1,281.55","1,269.49","1,283.01","1,266.05",0.92%,-0.47%
11/7/2017,"1,275.53","1,281.82","1,281.97","1,271.68",-0.47%,0.45%
11/8/2017,"1,281.30","1,275.85","1,287.52","1,275.23",0.45%,0.31%
11/9/2017,"1,285.30","1,281.62","1,288.72","1,280.09",0.31%,-0.71%
11/10/2017,"1,276.14","1,285.21","1,287.16","1,273.33",-0.71%,0.14%
11/13/2017,"1,277.99","1,275.16","1,280.22","1,274.29",0.14%,0.21%
11/14/2017,"1,280.71","1,278.17","1,283.68","1,270.64",0.21%,-0.15%
11/15/2017,"1,278.80","1,281.00","1,289.47","1,277.04",-0.15%,-0.03%
11/16/2017,"1,278.47","1,278.47","1,281.60","1,274.98",-0.03%,1.24%
11/17/2017,"1,294.37","1,278.44","1,297.04","1,277.94",1.24%,-1.37%
11/20/2017,"1,276.70","1,292.68","1,294.80","1,274.92",-1.37%,0.30%
11/21/2017,"1,280.48","1,276.70","1,284.87","1,276.08",0.30%,0.91%
11/22/2017,"1,292.12","1,280.38","1,294.75","1,278.77",0.91%,-0.07%
11/23/2017,"1,291.25","1,292.40","1,293.46","1,287.46",-0.07%,-0.23%
11/24/2017,"1,288.22","1,291.51","1,293.61","1,286.15",-0.23%,0.49%
11/27/2017,"1,294.50","1,288.57","1,299.20","1,286.47",0.49%,-0.04%
11/28/2017,"1,294.01","1,294.85","1,297.74","1,291.01",-0.04%,-0.81%
11/29/2017,"1,283.57","1,293.90","1,296.75","1,281.98",-0.81%,-0.69%
11/30/2017,"1,274.76","1,283.88","1,285.70","1,270.51",-0.69%,0.43%
12/1/2017,"1,280.26","1,274.29","1,289.58","1,271.58",0.43%,-0.31%
12/4/2017,"1,276.23","1,272.93","1,277.24","1,271.80",-0.31%,-0.76%
12/5/2017,"1,266.55","1,276.54","1,277.41","1,261.11",-0.76%,-0.21%
12/6/2017,"1,263.94","1,266.62","1,269.32","1,262.39",-0.21%,-1.36%
12/7/2017,"1,246.70","1,264.26","1,264.82","1,244.11",-1.36%,0.12%
12/8/2017,"1,248.14","1,247.34","1,252.66","1,244.34",0.12%,-0.50%
12/11/2017,"1,241.96","1,247.28","1,251.67","1,240.19",-0.50%,0.15%
12/12/2017,"1,243.85","1,242.25","1,246.62","1,236.31",0.15%,0.93%
12/13/2017,"1,255.45","1,243.88","1,256.95","1,240.06",0.93%,-0.21%
12/14/2017,"1,252.85","1,255.54","1,259.18","1,249.92",-0.21%,0.19%
12/15/2017,"1,255.26","1,252.83","1,261.89","1,251.94",0.19%,0.51%
12/18/2017,"1,261.69","1,253.79","1,264.37","1,252.68",0.51%,0.00%
12/19/2017,"1,261.72","1,261.70","1,265.26","1,258.97",0.00%,0.31%
12/20/2017,"1,265.62","1,261.69","1,267.84","1,261.23",0.31%,0.09%
12/21/2017,"1,266.76","1,265.62","1,268.97","1,263.02",0.09%,0.65%
12/22/2017,"1,275.01","1,267.12","1,276.38","1,265.10",0.65%,0.02%
12/25/2017,"1,275.24","1,275.24","1,275.24","1,275.24",0.02%,0.63%
12/26/2017,"1,283.29","1,274.91","1,283.77","1,273.25",0.63%,0.32%
12/27/2017,"1,287.41","1,283.64","1,289.40","1,281.46",0.32%,0.58%
12/28/2017,"1,294.84","1,287.31","1,295.30","1,286.66",0.58%,0.60%
12/29/2017,"1,302.55","1,294.85","1,307.69","1,293.59",0.60%,0.33%
1/1/2018,"1,306.86","1,303.43","1,307.72","1,302.43",0.33%,0.86%
1/2/2018,"1,318.14","1,302.55","1,318.98","1,302.51",0.86%,-0.40%
1/3/2018,"1,312.84","1,318.16","1,321.40","1,307.16",-0.40%,0.77%
1/4/2018,"1,322.97","1,312.53","1,325.92","1,305.67",0.77%,-0.21%
1/5/2018,"1,320.21","1,323.50","1,323.83","1,313.81",-0.21%,0.03%
1/8/2018,"1,320.58","1,320.04","1,322.22","1,314.97",0.03%,-0.60%
1/9/2018,"1,312.66","1,320.63","1,320.68","1,308.80",-0.60%,0.35%
1/10/2018,"1,317.19","1,313.28","1,326.94","1,308.29",0.35%,0.40%
1/11/2018,"1,322.42","1,316.89","1,323.98","1,315.49",0.40%,1.21%
1/12/2018,"1,338.40","1,322.82","1,339.40","1,321.16",1.21%,0.13%
1/15/2018,"1,340.16","1,337.05","1,344.93","1,336.14",0.13%,-0.12%
1/16/2018,"1,338.61","1,340.06","1,342.35","1,331.73",-0.12%,-0.81%
1/17/2018,"1,327.73","1,338.29","1,343.99","1,326.73",-0.81%,-0.04%
1/18/2018,"1,327.19","1,327.75","1,333.14","1,323.79",-0.04%,0.35%
1/19/2018,"1,331.80","1,327.49","1,338.37","1,326.46",0.35%,0.17%
1/22/2018,"1,334.11","1,334.88","1,336.04","1,328.71",0.17%,0.55%
1/23/2018,"1,341.39","1,334.45","1,342.22","1,331.54",0.55%,1.25%
1/24/2018,"1,358.15","1,341.45","1,361.88","1,339.27",1.25%,-0.74%
1/25/2018,"1,348.05","1,358.48","1,366.47","1,343.10",-0.74%,0.16%
1/26/2018,"1,350.14","1,348.36","1,357.39","1,344.38",0.16%,-0.73%
1/29/2018,"1,340.35","1,350.07","1,352.65","1,337.74",-0.73%,-0.13%
1/30/2018,"1,338.55","1,340.67","1,349.12","1,334.48",-0.13%,0.49%
1/31/2018,"1,345.10","1,338.87","1,347.93","1,332.70",0.49%,0.30%
2/1/2018,"1,349.19","1,345.40","1,351.42","1,337.30",0.30%,-1.20%
2/2/2018,"1,332.98","1,349.16","1,350.12","1,327.21",-1.20%,0.50%
2/5/2018,"1,339.60","1,332.32","1,341.70","1,328.88",0.50%,-1.09%
2/6/2018,"1,325.02","1,339.68","1,346.08","1,320.04",-1.09%,-0.49%
2/7/2018,"1,318.49","1,325.16","1,332.49","1,312.05",-0.49%,0.04%
2/8/2018,"1,318.97","1,318.61","1,322.17","1,306.90",0.04%,-0.17%
2/9/2018,"1,316.69","1,318.87","1,322.71","1,311.06",-0.17%,0.47%
2/12/2018,"1,322.88","1,315.04","1,326.20","1,314.11",0.47%,0.50%
2/13/2018,"1,329.55","1,322.29","1,330.96","1,321.39",0.50%,1.60%
2/14/2018,"1,350.76","1,329.53","1,355.57","1,319.42",1.60%,0.19%
2/15/2018,"1,353.30","1,350.78","1,357.18","1,348.41",0.19%,-0.40%
2/16/2018,"1,347.86","1,353.29","1,361.84","1,344.78",-0.40%,-0.09%
2/19/2018,"1,346.69","1,347.50","1,351.35","1,345.99",-0.09%,-1.28%
2/20/2018,"1,329.49","1,346.74","1,348.21","1,328.22",-1.28%,-0.39%
2/21/2018,"1,324.26","1,329.82","1,336.58","1,322.60",-0.39%,0.55%
2/22/2018,"1,331.51","1,323.93","1,332.20","1,320.69",0.55%,-0.19%
2/23/2018,"1,328.94","1,331.80","1,332.23","1,325.58",-0.19%,0.32%
2/26/2018,"1,333.16","1,327.56","1,340.91","1,326.42",0.32%,-1.12%
2/27/2018,"1,318.20","1,333.13","1,336.74","1,313.32",-1.12%,-0.01%
2/28/2018,"1,318.05","1,318.53","1,322.82","1,315.80",-0.01%,-0.11%
3/1/2018,"1,316.55","1,318.53","1,321.30","1,302.99",-0.11%,0.43%
3/2/2018,"1,322.20","1,316.51","1,325.51","1,314.93",0.43%,-0.17%
3/5/2018,"1,320.01","1,323.75","1,327.92","1,317.26",-0.17%,1.09%
3/6/2018,"1,334.46","1,320.36","1,338.89","1,319.91",1.09%,-0.67%
3/7/2018,"1,325.54","1,334.50","1,340.47","1,321.95",-0.67%,-0.24%
3/8/2018,"1,322.35","1,325.84","1,329.39","1,319.19",-0.24%,0.10%
3/9/2018,"1,323.70","1,322.32","1,325.15","1,313.05",0.10%,-0.05%
3/12/2018,"1,323.05","1,323.69","1,324.67","1,315.39",-0.05%,0.25%
3/13/2018,"1,326.39","1,322.81","1,328.66","1,316.79",0.25%,-0.10%
3/14/2018,"1,325.00","1,326.42","1,330.42","1,321.91",-0.10%,-0.66%
3/15/2018,"1,316.26","1,324.39","1,328.16","1,315.05",-0.66%,-0.17%
3/16/2018,"1,314.00","1,317.11","1,322.67","1,310.31",-0.17%,0.22%
3/19/2018,"1,316.94","1,313.94","1,320.07","1,307.89",0.22%,-0.44%
3/20/2018,"1,311.21","1,317.00","1,318.66","1,307.31",-0.44%,1.60%
3/21/2018,"1,332.17","1,311.28","1,336.96","1,309.98",1.60%,-0.24%
3/22/2018,"1,328.95","1,332.15","1,335.23","1,324.88",-0.24%,1.37%
3/23/2018,"1,347.22","1,329.17","1,350.66","1,329.17",1.37%,0.46%
3/26/2018,"1,353.46","1,347.91","1,356.37","1,343.55",0.46%,-0.65%
3/27/2018,"1,344.71","1,353.51","1,357.06","1,340.16",-0.65%,-1.47%
3/28/2018,"1,324.99","1,345.74","1,347.39","1,323.59",-1.47%,0.00%
3/29/2018,"1,325.00","1,325.41","1,329.32","1,322.21",0.00%,1.23%
4/2/2018,"1,341.35","1,326.20","1,345.26","1,324.90",1.23%,-0.64%
4/3/2018,"1,332.83","1,340.69","1,342.87","1,329.18",-0.64%,0.04%
4/4/2018,"1,333.35","1,332.82","1,348.45","1,331.59",0.04%,-0.51%
4/5/2018,"1,326.55","1,333.02","1,335.29","1,322.80",-0.51%,0.50%
4/6/2018,"1,333.20","1,326.38","1,335.59","1,321.47",0.50%,0.23%
4/9/2018,"1,336.24","1,333.14","1,338.36","1,326.98",0.23%,0.29%
4/10/2018,"1,340.05","1,336.87","1,343.55","1,331.81",0.29%,0.99%
4/11/2018,"1,353.29","1,339.94","1,365.61","1,339.68",0.99%,-1.32%
4/12/2018,"1,335.48","1,352.70","1,353.60","1,333.96",-1.32%,0.75%
4/13/2018,"1,345.46","1,335.20","1,347.50","1,335.20",0.75%,0.03%
4/16/2018,"1,345.91","1,344.58","1,350.89","1,340.17",0.03%,0.10%
4/17/2018,"1,347.29","1,345.65","1,349.80","1,337.73",0.10%,0.15%
4/18/2018,"1,349.32","1,347.50","1,356.14","1,342.10",0.15%,-0.28%
4/19/2018,"1,345.60","1,349.33","1,355.12","1,341.23",-0.28%,-0.78%
4/20/2018,"1,335.12","1,346.06","1,346.56","1,335.07",-0.78%,-0.76%
4/23/2018,"1,325.00","1,335.81","1,336.38","1,322.81",-0.76%,0.43%
4/24/2018,"1,330.68","1,324.71","1,333.04","1,322.60",0.43%,-0.55%
4/25/2018,"1,323.33","1,330.12","1,332.40","1,318.90",-0.55%,-0.46%
4/26/2018,"1,317.28","1,322.39","1,326.96","1,315.45",-0.46%,0.42%
4/27/2018,"1,322.80","1,317.57","1,326.11","1,316.26",0.42%,-0.56%
4/30/2018,"1,315.36","1,322.81","1,325.34","1,310.51",-0.56%,-0.87%
5/1/2018,"1,303.97","1,315.58","1,316.69","1,301.88",-0.87%,0.07%
5/2/2018,"1,304.85","1,304.38","1,313.80","1,303.94",0.07%,0.55%
5/3/2018,"1,312.09","1,305.18","1,318.91","1,305.02",0.55%,0.23%
5/4/2018,"1,315.05","1,312.30","1,315.61","1,308.41",0.23%,-0.06%
5/7/2018,"1,314.30","1,315.03","1,319.22","1,310.29",-0.06%,0.01%
5/8/2018,"1,314.47","1,313.57","1,318.08","1,306.20",0.01%,-0.13%
5/9/2018,"1,312.78","1,314.46","1,317.78","1,304.48",-0.13%,0.66%
5/10/2018,"1,321.39","1,312.12","1,323.14","1,310.89",0.66%,-0.24%
5/11/2018,"1,318.22","1,321.57","1,326.49","1,317.94",-0.24%,-0.41%
5/14/2018,"1,312.82","1,318.56","1,322.76","1,312.82",-0.41%,-1.69%
5/15/2018,"1,290.64","1,313.09","1,315.24","1,288.71",-1.69%,0.03%
5/16/2018,"1,291.03","1,290.32","1,297.67","1,287.01",0.03%,0.00%
5/17/2018,"1,291.00","1,291.13","1,295.29","1,286.41",0.00%,0.12%
5/18/2018,"1,292.50","1,291.35","1,295.26","1,286.81",0.12%,0.01%
5/21/2018,"1,292.68","1,290.90","1,293.53","1,282.15",0.01%,-0.11%
5/22/2018,"1,291.32","1,292.85","1,296.44","1,287.80",-0.11%,0.19%
5/23/2018,"1,293.75","1,291.50","1,298.59","1,288.61",0.19%,0.86%
5/24/2018,"1,304.88","1,294.06","1,306.97","1,292.91",0.86%,-0.25%
5/25/2018,"1,301.61","1,304.44","1,308.24","1,300.05",-0.25%,-0.27%
5/28/2018,"1,298.11","1,298.74","1,300.47","1,295.62",-0.27%,0.06%
5/29/2018,"1,298.86","1,298.68","1,307.14","1,294.30",0.06%,0.20%
5/30/2018,"1,301.48","1,299.02","1,304.70","1,295.75",0.20%,-0.24%
5/31/2018,"1,298.32","1,301.51","1,306.86","1,297.90",-0.24%,-0.40%
6/1/2018,"1,293.14","1,298.98","1,300.72","1,289.52",-0.40%,-0.09%
6/4/2018,"1,291.98","1,293.16","1,298.47","1,290.27",-0.09%,0.32%
6/5/2018,"1,296.13","1,292.34","1,300.94","1,289.79",0.32%,0.07%
6/6/2018,"1,297.00","1,297.15","1,302.85","1,294.63",0.07%,0.01%
6/7/2018,"1,297.12","1,296.41","1,303.48","1,295.08",0.01%,0.13%
6/8/2018,"1,298.75","1,297.32","1,301.27","1,294.20",0.13%,0.11%
6/11/2018,"1,300.14","1,299.17","1,302.57","1,294.13",0.11%,-0.32%
6/12/2018,"1,295.97","1,300.09","1,300.88","1,293.00",-0.32%,0.29%
6/13/2018,"1,299.71","1,295.47","1,301.53","1,292.55",0.29%,0.19%
6/14/2018,"1,302.22","1,299.85","1,309.69","1,297.34",0.19%,-1.72%
6/15/2018,"1,279.84","1,302.15","1,303.92","1,275.85",-1.72%,-0.12%
6/18/2018,"1,278.31","1,279.16","1,282.02","1,277.08",-0.12%,-0.28%
6/19/2018,"1,274.76","1,278.41","1,284.46","1,270.39",-0.28%,-0.52%
6/20/2018,"1,268.10","1,274.75","1,276.64","1,267.80",-0.52%,-0.07%
6/21/2018,"1,267.20","1,268.58","1,270.49","1,261.22",-0.07%,0.16%
6/22/2018,"1,269.28","1,267.70","1,271.79","1,266.90",0.16%,-0.26%
6/25/2018,"1,266.00","1,272.66","1,273.54","1,264.80",-0.26%,-0.55%
6/26/2018,"1,258.99","1,265.72","1,268.03","1,254.51",-0.55%,-0.55%
6/27/2018,"1,252.02","1,258.21","1,260.52","1,250.70",-0.55%,-0.30%
6/28/2018,"1,248.28","1,251.91","1,254.65","1,245.71",-0.30%,0.38%
6/29/2018,"1,253.00","1,247.74","1,256.38","1,246.51",0.38%,-0.88%
7/2/2018,"1,241.97","1,253.50","1,254.61","1,239.59",-0.88%,0.88%
7/3/2018,"1,252.93","1,242.21","1,257.41","1,237.81",0.88%,0.32%
7/4/2018,"1,256.95","1,252.42","1,261.85","1,252.16",0.32%,0.06%
7/5/2018,"1,257.76","1,256.90","1,260.17","1,251.08",0.06%,-0.22%
7/6/2018,"1,254.99","1,257.97","1,259.53","1,252.93",-0.22%,0.22%
7/9/2018,"1,257.76","1,255.12","1,266.26","1,255.12",0.22%,-0.17%
7/10/2018,"1,255.65","1,257.69","1,260.70","1,247.23",-0.17%,-1.07%
7/11/2018,"1,242.16","1,255.81","1,257.27","1,241.29",-1.07%,0.40%
7/12/2018,"1,247.14","1,242.06","1,248.94","1,241.38",0.40%,-0.45%
7/13/2018,"1,241.52","1,247.51","1,248.54","1,237.10",-0.45%,-0.06%
7/16/2018,"1,240.82","1,241.76","1,246.29","1,238.49",-0.06%,-1.07%
7/17/2018,"1,227.51","1,240.83","1,245.35","1,225.97",-1.07%,-0.03%
7/18/2018,"1,227.18","1,227.73","1,229.92","1,221.56",-0.03%,-0.36%
7/19/2018,"1,222.80","1,227.42","1,229.27","1,211.48",-0.36%,0.73%
7/20/2018,"1,231.76","1,223.49","1,232.68","1,215.84",0.73%,-0.59%
7/23/2018,"1,224.54","1,231.28","1,235.49","1,222.08",-0.59%,0.00%
7/24/2018,"1,224.55","1,225.06","1,229.83","1,218.25",0.00%,0.58%
7/25/2018,"1,231.61","1,224.31","1,234.64","1,223.10",0.58%,-0.73%
7/26/2018,"1,222.67","1,231.31","1,235.57","1,222.17",-0.73%,0.06%
7/27/2018,"1,223.38","1,222.88","1,227.64","1,217.34",0.06%,-0.13%
7/30/2018,"1,221.80","1,223.05","1,225.59","1,219.05",-0.13%,0.17%
7/31/2018,"1,223.83","1,221.73","1,228.74","1,214.82",0.17%,-0.64%
8/1/2018,"1,216.05","1,224.00","1,225.36","1,215.76",-0.64%,-0.67%
8/2/2018,"1,207.96","1,215.25","1,221.42","1,207.20",-0.67%,0.45%
8/3/2018,"1,213.43","1,208.01","1,220.41","1,204.40",0.45%,-0.53%
8/6/2018,"1,206.94","1,214.10","1,218.69","1,206.93",-0.53%,0.34%
8/7/2018,"1,211.02","1,207.67","1,216.54","1,207.67",0.34%,0.21%
8/8/2018,"1,213.61","1,210.70","1,216.26","1,206.29",0.21%,-0.10%
8/9/2018,"1,212.35","1,213.89","1,217.65","1,210.72",-0.10%,-0.09%
8/10/2018,"1,211.30","1,212.56","1,217.48","1,205.85",-0.09%,-1.46%
8/13/2018,"1,193.64","1,211.26","1,214.23","1,191.75",-1.46%,0.03%
8/14/2018,"1,194.03","1,194.17","1,199.04","1,192.14",0.03%,-1.60%
8/15/2018,"1,174.88","1,194.50","1,195.22","1,173.33",-1.60%,-0.06%
8/16/2018,"1,174.16","1,175.73","1,182.59","1,160.56",-0.06%,0.90%
8/17/2018,"1,184.77","1,173.72","1,185.42","1,172.03",0.90%,0.49%
8/20/2018,"1,190.53","1,183.71","1,191.21","1,182.63",0.49%,0.47%
8/21/2018,"1,196.12","1,190.59","1,197.38","1,187.50",0.47%,-0.05%
8/22/2018,"1,195.51","1,196.68","1,201.91","1,192.45",-0.05%,-0.85%
8/23/2018,"1,185.31","1,195.83","1,197.00","1,183.67",-0.85%,1.74%
8/24/2018,"1,205.97","1,185.32","1,208.87","1,183.32",1.74%,0.45%
8/27/2018,"1,211.35","1,206.92","1,212.75","1,202.84",0.45%,-0.83%
8/28/2018,"1,201.26","1,211.45","1,214.68","1,199.41",-0.83%,0.45%
8/29/2018,"1,206.66","1,201.28","1,207.73","1,200.90",0.45%,-0.56%
8/30/2018,"1,199.88","1,206.32","1,208.18","1,196.32",-0.56%,0.10%
8/31/2018,"1,201.09","1,200.34","1,209.17","1,198.43",0.10%,0.01%
9/3/2018,"1,201.15","1,200.59","1,204.59","1,196.11",0.01%,-0.82%
9/4/2018,"1,191.35","1,201.29","1,202.31","1,189.55",-0.82%,0.45%
9/5/2018,"1,196.75","1,191.18","1,198.82","1,191.10",0.45%,0.28%
9/6/2018,"1,200.14","1,197.19","1,207.36","1,195.59",0.28%,-0.36%
9/7/2018,"1,195.86","1,200.03","1,204.03","1,193.28",-0.36%,0.00%
9/10/2018,"1,195.88","1,195.12","1,198.92","1,191.52",0.00%,0.20%
9/11/2018,"1,198.29","1,195.73","1,200.12","1,187.95",0.20%,0.66%
9/12/2018,"1,206.19","1,198.93","1,209.22","1,192.90",0.66%,-0.39%
9/13/2018,"1,201.44","1,207.30","1,213.39","1,200.37",-0.39%,-0.64%
9/14/2018,"1,193.71","1,201.76","1,208.98","1,193.13",-0.64%,0.60%
9/17/2018,"1,200.93","1,193.18","1,205.20","1,192.97",0.60%,-0.21%
9/18/2018,"1,198.35","1,202.14","1,204.28","1,196.21",-0.21%,0.47%
9/19/2018,"1,203.99","1,197.84","1,206.53","1,197.81",0.47%,0.30%
9/20/2018,"1,207.58","1,204.16","1,209.14","1,201.47",0.30%,-0.66%
9/21/2018,"1,199.55","1,207.52","1,211.47","1,191.97",-0.66%,-0.06%
9/24/2018,"1,198.86","1,198.56","1,204.48","1,194.23",-0.06%,0.20%
9/25/2018,"1,201.31","1,198.84","1,203.71","1,197.21",0.20%,-0.57%
9/26/2018,"1,194.46","1,201.23","1,202.84","1,190.53",-0.57%,-0.98%
9/27/2018,"1,182.80","1,194.80","1,198.94","1,181.98",-0.98%,0.79%
9/28/2018,"1,192.09","1,183.21","1,194.00","1,180.74",0.79%,-0.30%
10/1/2018,"1,188.47","1,192.55","1,192.95","1,184.95",-0.30%,1.23%
10/2/2018,"1,203.10","1,189.20","1,208.65","1,188.57",1.23%,-0.48%
10/3/2018,"1,197.37","1,203.39","1,208.77","1,196.71",-0.48%,0.19%
10/4/2018,"1,199.66","1,197.35","1,207.11","1,195.76",0.19%,0.27%
10/5/2018,"1,202.86","1,199.41","1,206.18","1,197.00",0.27%,-1.23%
10/8/2018,"1,188.01","1,203.14","1,204.49","1,183.58",-1.23%,0.14%
10/9/2018,"1,189.62","1,189.01","1,192.23","1,183.49",0.14%,0.43%
10/10/2018,"1,194.78","1,189.59","1,195.19","1,185.22",0.43%,2.47%
10/11/2018,"1,224.33","1,195.01","1,226.87","1,191.30",2.47%,-0.52%
10/12/2018,"1,217.93","1,224.17","1,224.45","1,215.61",-0.52%,0.74%
10/15/2018,"1,226.93","1,217.45","1,233.65","1,217.40",0.74%,-0.20%
10/16/2018,"1,224.43","1,227.12","1,232.77","1,223.35",-0.20%,-0.14%
